ID,Calories Burn, Weight,Age,Gender,Duration,Heart Rate,BMI,Height
735,123.631147,87.70271858,49,Female,26,119,32.45967169,164.3745082
736,473.6423932,81.16764878,26,Male,21,128,23.74767541,184.876168
737,435.3131376,67.58421809,37,Female,45,163,18.63776193,190.4257904
738,390.4958228,53.65991445,57,Male,26,141,20.13704153,163.2402139
739,498.0578514,79.16918802,34,Male,48,121,18.9255964,204.5282527
740,443.6820677,89.73343541,52,Female,45,163,31.89347249,167.7359853
741,404.2296632,95.76955949,36,Male,40,154,34.9957331,165.426925
742,160.9989652,49.98519215,45,Female,38,109,21.26684443,153.3095313
743,405.8400528,49.62522941,20,Female,28,180,23.97574471,143.8683328
744,236.6634862,70.60146836,32,Female,24,134,33.45693767,145.2659314
745,305.7134946,51.85128667,50,Male,32,143,23.28183023,149.2351787
746,158.6061856,64.82173167,21,Male,29,163,30.305596,146.2510187
747,183.265881,99.36416549,56,Male,55,105,25.56217045,197.1587389
748,396.1938119,86.60823319,41,Female,35,105,33.66220852,160.4014488
749,195.1433728,94.00996241,34,Male,55,111,29.60302439,178.204595
750,264.4952955,61.10081625,59,Male,57,106,28.46731435,146.5042615
751,384.2900691,80.35438797,21,Female,33,172,22.52752152,188.8635254
752,434.4348526,68.45425956,43,Female,58,144,32.94050558,144.1567917
753,338.4604877,54.7720467,49,Male,31,152,28.26467044,139.2058613
754,465.5977867,77.67140395,43,Female,50,167,32.26424453,155.1564475
755,106.5164492,61.89333702,54,Female,24,134,29.56891414,144.6785879
756,342.7167344,74.82449979,21,Male,52,129,22.09681246,184.0166399
757,132.2370805,66.40925037,58,Male,52,161,31.25068304,145.7754974
758,153.1517219,67.46479368,19,Female,54,134,28.56160943,153.6905838
759,436.9822546,61.99247124,34,Female,42,156,27.47628878,150.2070921
760,139.3461872,65.79004498,60,Female,31,146,23.41069288,167.638188
761,298.4747285,87.58412027,20,Female,51,174,23.88840633,191.4780946
762,141.7876269,56.12956879,28,Female,37,118,34.02149817,128.4455716
763,421.2605123,60.45569574,56,Male,41,148,23.79302913,159.4019917
764,426.9735908,64.88928279,39,Male,53,103,30.39390712,146.114468
765,126.8243443,81.23770249,42,Male,25,151,27.5708638,171.6538821
766,390.0771505,79.58351931,22,Female,59,148,22.99735452,186.0255641
767,223.7913115,51.23731331,55,Male,23,154,28.46775077,134.1580067
768,262.7924783,71.98353713,59,Male,29,149,27.35297515,162.2237013
769,339.2596803,52.95404225,46,Female,42,144,23.95051288,148.6935567
770,198.3333177,60.05109754,36,Male,22,167,32.8079599,135.291609
771,122.175859,46.44185815,54,Male,34,154,24.88914628,136.5997152
772,339.6366481,81.24148404,56,Female,36,150,20.41007613,199.5108926
773,481.3547785,64.17820926,44,Female,31,101,25.81872193,157.6617807
774,204.3039008,78.14254078,37,Male,23,146,27.53325034,168.4670699
775,224.3922235,67.36546662,54,Female,41,141,32.08336714,144.9034383
776,339.3398319,97.61378945,30,Male,28,125,33.11518632,171.6888078
777,433.213999,77.84296928,29,Male,40,178,27.69314099,167.6577326
778,147.9409531,52.8862411,50,Male,44,148,28.26394145,136.7902011
779,288.3752684,54.98218052,54,Female,31,125,21.69882999,159.1815837
780,169.1729085,56.26756049,37,Female,21,106,31.24716183,134.191113
781,288.3727125,64.31887139,43,Female,38,171,23.72247273,164.6604241
782,104.7105399,79.0760502,37,Male,60,153,21.50685245,191.7494189
783,272.924756,79.24870786,46,Male,56,160,24.76881755,178.872451
784,207.9720971,68.72388554,43,Female,36,148,19.28582854,188.7707504
785,381.0539419,73.83757924,42,Female,37,103,31.81334693,152.3470483
786,145.4272497,84.43620203,56,Male,44,180,23.23960485,190.6118847
787,109.3417457,81.23059115,25,Female,43,164,32.36210287,158.4314656
788,314.5997773,56.34399315,20,Male,44,158,27.3028577,143.6546732
789,439.1071332,77.80566017,57,Female,52,162,24.5978231,177.8513881
790,327.7625568,64.13877185,32,Male,28,111,33.84127048,137.6692639
791,298.6637251,80.8568611,43,Male,35,104,30.66146154,162.3910211
792,264.6853643,77.446007,51,Male,35,179,30.72338948,158.7687232
793,146.0460356,56.95166478,34,Female,37,115,26.67337137,146.1215452
794,277.8503669,95.61246176,23,Female,50,149,23.45554184,201.8991614
795,393.4616476,54.48572091,23,Female,43,106,30.01028956,134.7430141
796,168.81148,74.2264794,23,Female,38,106,28.12996708,162.4406876
797,166.4929856,53.82180137,56,Female,30,129,27.96635347,138.7270635
798,458.4827377,66.28899531,21,Male,26,176,25.72309284,160.5310794
799,167.8359708,91.75873998,58,Male,37,169,27.82106428,181.6087841
800,300.926652,94.00071902,18,Female,25,149,29.24147397,179.2940831
801,305.1315214,57.36874343,51,Male,29,172,31.37961312,135.2115764
802,338.6593868,69.0894311,45,Male,58,147,18.69076776,192.2614608
803,313.3578849,97.51194468,38,Male,54,112,23.60857205,203.2329162
804,435.904466,94.40152667,26,Male,32,108,20.03461446,217.0696041
805,198.8614153,79.13544545,53,Female,29,117,20.07067471,198.565841
806,407.0392255,101.3820027,26,Female,52,115,22.86544402,210.5671472
807,161.2751282,64.53209747,50,Male,36,157,29.66423868,147.4929585
808,133.3609136,47.0671459,33,Male,43,144,26.57907281,133.0727153
809,443.8741518,74.72667573,45,Female,46,120,21.57900024,186.0896296
810,104.4865029,50.5551279,53,Female,45,180,19.63223641,160.4714287
811,331.6546889,82.33238071,22,Female,53,137,19.8546931,203.6356202
812,350.0819478,87.06511555,56,Male,50,113,28.56924944,174.5712312
813,497.1074685,78.48968963,20,Male,31,172,23.82732512,181.4966697
814,246.116311,80.03669616,18,Female,28,123,28.66554373,167.0953963
815,205.5428236,77.71283694,39,Male,48,139,23.41278353,182.1880371
816,107.7727187,77.55186863,36,Female,24,105,24.78360664,176.8943165
817,356.3657632,77.92576769,31,Male,51,122,25.07170508,176.2984969
818,279.7525876,91.28102828,31,Male,37,117,23.03983643,199.0446762
819,352.9912474,76.12905942,48,Female,36,125,23.37627653,180.462747
820,440.6746367,67.08841357,41,Male,26,102,27.19801817,157.0562166
821,358.9232923,85.17044067,60,Female,56,168,30.08538859,168.2544791
822,315.1098437,74.39215193,32,Female,57,170,24.35634271,174.7662319
823,223.9818966,91.76199621,53,Male,47,175,32.80446577,167.2495437
824,212.808226,49.47102489,24,Male,25,113,27.604746,133.8700964
825,250.6913712,81.0694189,28,Male,30,105,33.74063578,155.0072099
826,305.8887684,54.28414685,41,Male,45,161,31.30434764,131.6843546
827,349.6416414,80.58455146,45,Male,31,102,29.50461936,165.2650002
828,298.7697469,90.30128201,46,Male,35,138,31.67715278,168.8394343
829,289.2051718,95.04744714,27,Male,26,109,29.39456559,179.8194667
830,398.0513164,100.0032314,60,Male,53,136,20.97717994,218.34008
831,270.1047476,98.33326839,47,Male,49,139,28.8590214,184.5905386
832,291.5200879,49.2653927,28,Female,45,110,24.67906223,141.2884458
833,155.9238308,84.50160501,24,Male,39,100,24.08121928,187.3239223
834,136.7732452,77.19376971,39,Male,31,151,20.67500861,193.2272066
835,155.9653185,67.98162413,23,Female,51,111,21.88807946,176.2349094
836,156.0659293,96.97753976,23,Male,55,172,32.01457003,174.0450774
837,341.4907645,65.91967979,50,Male,25,172,32.30775308,142.8414227
838,126.0064904,78.17846431,24,Female,52,105,24.55559542,178.4301879
839,487.7179556,52.86331053,18,Male,44,129,24.54716699,146.7494526
840,265.9936322,84.75635961,47,Female,43,158,29.84020943,168.5331019
841,260.4144157,98.63059584,37,Female,42,122,24.72264154,199.7369401
842,266.086394,66.09054453,60,Female,46,148,29.98782345,148.4558078
843,361.8118776,73.45525134,47,Male,49,144,19.98226881,191.7295381
844,134.7168267,86.69748746,20,Female,26,141,25.30945571,185.0810067
845,282.2510047,95.17099128,32,Male,22,178,20.2870286,216.5923312
846,267.586877,98.67068777,57,Female,39,131,25.51307022,196.6584969
847,240.9749707,59.87686013,51,Male,23,156,32.39230564,135.9591931
848,499.0092086,89.66203019,42,Male,55,122,22.84430194,198.1140783
849,260.1289784,50.52448332,31,Male,36,171,19.6942162,160.1701528
850,260.1806305,83.164439,19,Female,28,129,34.5236267,155.2067572
851,319.0068672,86.26539429,34,Female,21,105,29.09217471,172.1988363
852,477.7139892,63.9809101,38,Female,54,148,33.29241066,138.6285195
853,418.167066,93.20738479,59,Female,46,116,31.88781879,170.9671825
854,139.4602474,93.66556515,20,Female,29,174,19.19470182,220.90182
855,391.3887273,88.89183828,38,Male,38,106,21.94038178,201.2838143
856,380.787887,64.03490767,29,Female,43,143,24.2766863,162.4103456
857,402.1127623,83.33134961,51,Female,37,150,27.57794997,173.8293948
858,329.0753192,95.96402561,26,Male,58,155,32.47662133,171.8972022
859,256.274608,64.81364821,23,Male,39,167,34.48649265,137.0909291
860,185.4503509,66.68676212,25,Male,51,161,34.12409786,139.7942236
861,217.1481696,94.94767338,24,Male,42,162,26.05305642,190.9030309
862,372.8505784,89.49929066,44,Male,56,171,21.73269185,202.9331682
863,186.7721477,65.42648061,47,Female,23,102,22.66333299,169.9084155
864,372.3081067,88.04480068,40,Female,47,125,23.67226821,192.855452
865,343.4785538,78.87334081,32,Male,25,158,34.65662579,150.8592623
866,330.5417311,69.36847802,53,Female,45,139,24.09517182,169.6743012
867,465.258229,67.12343179,25,Male,56,147,25.96004497,160.7993748
868,472.4686178,68.52139985,54,Female,56,172,24.3185592,167.8588305
869,323.1310121,81.4576435,47,Female,23,117,19.29812338,205.4510578
870,180.7807528,96.58474891,25,Female,28,146,29.63543861,180.529674
871,135.3739579,61.97982817,41,Male,54,142,32.82067973,137.4204601
872,100.8171249,63.92828245,42,Female,21,143,32.74827401,139.717984
873,462.8386827,78.09651507,18,Female,46,162,30.35701358,160.3933303
874,256.7752865,89.29376979,37,Female,55,158,29.27546675,174.6460088
875,404.8349139,69.66447041,22,Male,31,170,32.39047151,146.6550543
876,165.2359521,91.09344431,59,Female,42,114,29.76829049,174.9309337
877,173.1615547,90.22574327,26,Male,35,151,33.66545526,163.7091631
878,403.7873481,62.59713219,57,Male,47,105,32.96886577,137.7923844
879,465.9585907,54.06357463,59,Male,44,126,30.83844444,132.405537
880,324.3945641,71.90327768,39,Female,26,155,33.36018822,146.8115074
881,443.7914416,97.70031136,50,Female,22,122,31.99305347,174.7511844
882,301.740186,80.78738482,50,Male,38,166,33.65889847,154.9251143
883,237.2091041,83.1828616,38,Male,27,101,34.89795432,154.3892094
884,201.105826,78.9208087,20,Female,24,166,28.96913875,165.0547289
885,246.6226109,90.70745531,42,Female,45,126,22.41373983,201.1705154
886,458.1424681,56.95082171,21,Female,22,175,19.43511788,171.1813345
887,102.0398982,53.22416226,26,Male,42,167,23.53711603,150.3757454
888,423.9541624,85.76374546,59,Male,32,121,28.67462472,172.9430039
889,315.7532393,75.43835211,31,Male,59,112,33.22947375,150.6726285
890,289.8018695,93.80739843,33,Male,27,166,30.95497762,174.081772
891,410.9064588,78.78408718,22,Female,25,155,29.39905426,163.7014679
892,126.1210925,63.96263926,56,Female,56,130,32.73105349,139.7922824
893,286.6909708,91.7248578,21,Female,20,148,30.26908789,174.0779872
894,465.961073,92.95628773,43,Female,45,171,20.66410127,212.0953392
895,309.0129545,67.88341227,58,Female,37,145,34.64665707,139.9752216
896,390.3935847,89.6707948,54,Male,33,138,21.742272,203.0827554
897,342.548678,88.90573187,41,Male,44,150,29.76625029,172.8235079
898,106.4132817,55.0495087,43,Female,35,174,33.61568704,127.9692804
899,238.7262061,61.78594622,37,Male,20,123,32.10949788,138.7164909
900,491.9093239,97.08327035,26,Female,51,176,24.26604693,200.0196588
901,433.6209401,83.90886446,26,Female,37,120,26.65782841,177.4154911
902,216.3115831,80.90884399,31,Male,24,100,22.45355922,189.8258711
903,440.386177,72.33797313,27,Male,31,119,31.47072205,151.6106865
904,198.2423623,83.0079285,45,Male,34,154,34.31918048,155.5218213
905,299.9412377,85.55423418,58,Female,53,109,20.71082185,203.2460376
906,444.5400257,61.67668212,55,Male,25,102,34.74141081,133.2406603
907,434.2419322,75.57405369,45,Female,46,148,18.99583703,199.4606093
908,135.4414264,58.22036872,25,Male,32,139,19.95537691,170.807725
909,273.2186518,73.78167287,26,Male,21,103,20.50023759,189.7119997
910,496.3403955,53.93676375,36,Male,60,165,24.7725106,147.5561893
911,179.8074075,92.45879115,31,Female,60,175,27.62368258,182.9503809
912,104.7045272,88.39375329,49,Female,28,125,27.09726352,180.6126106
913,433.39958,85.68601425,51,Male,54,104,28.14739605,174.4760654
914,269.4295034,92.95584495,47,Female,22,130,20.80071334,211.3972031
915,164.6719231,62.22239164,44,Female,54,132,23.79742624,161.6993802
916,239.9908334,88.78364649,56,Male,33,137,19.76457494,211.9447922
917,325.2010868,95.62595446,50,Female,25,114,34.85108739,165.6455316
918,142.9809507,78.49070499,24,Female,38,101,27.06241794,170.3043796
919,310.4636727,49.80409618,23,Female,25,180,19.30402556,160.6233168
920,395.432049,53.26396061,25,Male,43,153,32.59710908,127.8283507
921,332.9229849,59.81304637,30,Female,22,111,20.30553369,171.6290335
922,431.8649125,68.14123038,29,Female,28,107,30.57013221,149.2988034
923,375.897929,53.10750732,21,Female,55,175,26.37759624,141.8927973
924,190.2642051,100.2106216,19,Male,35,104,27.5353001,190.7708308
925,234.815832,93.12630188,55,Female,43,100,30.31221526,175.2779723
926,223.4818253,83.54721749,22,Male,45,137,34.43601991,155.7612845
927,334.2387586,73.76155933,54,Female,53,163,21.24333868,186.3389561
928,233.7292846,50.01673436,25,Female,49,119,32.05226451,124.9189449
929,299.1610069,64.19387383,49,Male,35,153,22.38219937,169.3539818
930,166.4654607,64.69902765,45,Male,34,111,23.9905051,164.2211848
931,188.8214197,66.62741951,38,Female,44,106,29.44398269,150.4278401
932,321.4566737,66.08157135,18,Female,46,132,34.93172275,137.5403669
933,383.1420432,57.8542389,19,Male,26,149,25.90858756,149.4327275
934,342.1483533,69.73198539,35,Female,30,171,33.58393821,144.0954289
935,179.3767193,61.63224609,20,Female,29,111,27.64515999,149.3119075
936,102.1511164,74.74104573,41,Female,45,128,22.45928059,182.4238699
937,384.8479959,79.53970942,30,Male,42,152,33.73622398,153.5478587
938,492.8911564,78.14203924,49,Female,43,164,30.87189633,159.0965334
939,136.2369864,75.84323765,45,Male,38,117,29.18005856,161.2186769
940,484.3642921,66.03618538,19,Female,51,134,33.79835393,139.7794136
941,289.2142595,91.94554635,52,Male,39,171,18.58323081,222.4358267
942,227.2208201,53.7286943,38,Male,23,110,28.58478254,137.0994451
943,142.1567326,60.77398706,29,Female,22,108,31.72923827,138.3977538
944,408.047696,83.34290584,56,Female,24,134,27.98036156,172.5868325
945,248.1259355,61.5858603,60,Female,34,162,30.411371,142.305769
946,390.9711952,83.03394996,51,Female,38,130,28.05739751,172.029987
947,316.3210063,89.98854102,50,Female,44,137,19.68122919,213.8294387
948,172.890721,50.16811702,40,Male,34,127,18.59827026,164.2395034
949,478.5874154,62.03214174,35,Female,56,143,21.20628429,171.0314975
950,318.9146708,90.96877126,43,Male,57,176,24.83519754,191.3869648
951,332.3014109,87.95723588,33,Male,49,155,27.83583585,177.759841
952,265.0913067,56.11222921,30,Female,43,168,21.45454659,161.7219953
953,338.0498032,94.51110484,39,Female,25,123,26.63580158,188.3686106
954,202.8338617,79.826396,20,Female,33,109,24.69836802,179.7790712
955,338.1368816,53.65426168,57,Male,49,114,20.64988935,161.1919121
956,468.8856342,97.52013481,41,Male,44,162,24.5977224,199.1130379
957,114.2043064,55.87864818,37,Male,51,170,29.71978666,137.1197781
958,239.5664237,76.95944138,38,Male,55,139,30.79140695,158.0942907
959,264.740601,94.71039826,25,Female,41,163,20.12690029,216.9253885
960,230.099707,86.00654242,60,Male,23,148,34.3947091,158.1320584
961,315.2101926,54.23434284,49,Female,57,172,23.18154187,152.9558288
962,436.8934466,89.05556796,23,Female,36,129,32.14363965,166.4496988
963,213.9911805,57.59200967,50,Female,41,104,20.96203338,165.7541507
964,212.7345413,54.11899505,58,Female,35,178,22.77776728,154.1413953
965,206.0827002,83.51869664,36,Female,41,150,22.68946067,191.8579359
966,258.1297445,97.25088806,20,Male,47,178,23.1225755,205.0825387
967,401.5742377,87.60606262,33,Female,48,144,23.53843638,192.9204543
968,397.0154699,98.61219152,35,Female,58,127,24.48284398,200.6939925
969,318.6244878,79.6693494,41,Female,47,154,34.57062892,151.8070689
970,464.5616392,72.51430384,55,Female,47,145,22.42559679,179.8207631
971,194.4642487,102.7281355,22,Male,57,128,22.97051259,211.4751587
972,398.3121009,86.74888619,28,Female,28,160,24.63779358,187.6424296
973,486.824614,98.8286117,47,Male,51,119,29.56050723,182.8459757
974,394.4824792,92.6445802,60,Female,39,162,22.40179652,203.3614289
975,380.0062834,99.14109166,23,Male,58,103,25.65541953,196.5790753
976,246.5398564,53.14876364,36,Male,43,146,30.39956929,132.2247845
977,334.2476974,85.13365695,40,Male,21,148,30.4200555,167.2902551
978,409.7592216,60.67761872,52,Female,35,132,21.77577674,166.9273261
979,406.2495364,84.3597985,25,Male,20,106,33.37399047,158.9877627
980,202.4693245,75.56959636,26,Female,58,156,32.4922019,152.5049639
981,424.6454668,55.6467018,51,Male,39,146,32.63841998,130.5735318
982,287.7794309,69.31117428,41,Male,43,102,27.69257863,158.2048997
983,468.0831993,77.18832301,32,Female,33,169,28.115947,165.6912006
984,159.7415071,68.10283161,40,Male,54,179,33.76983579,142.0097328
985,360.5950919,93.86069315,34,Male,28,159,34.71171238,164.4386336
986,255.9905052,57.79361018,32,Female,59,132,25.82868301,149.5852532
987,331.1545966,52.03287933,59,Male,32,121,19.80712399,162.0795489
988,167.1968829,65.26734508,20,Male,29,141,22.57239013,170.0431727
989,412.8612039,69.95705553,45,Male,29,151,34.31428115,142.7835936
990,347.1066305,65.49585117,41,Male,30,153,23.7143685,166.1885556
991,157.7344324,77.82270868,31,Male,56,174,27.8390385,167.1960664
992,335.0430364,60.34996664,40,Male,31,159,24.16779988,158.0228751
993,235.860477,57.74766418,57,Male,42,158,27.67610343,144.4490662
994,162.9388453,57.99588643,23,Male,60,128,20.23842098,169.2818056
995,460.9888802,74.87186334,28,Female,47,161,19.56935746,195.6009851
996,149.5248756,63.6685477,44,Female,48,113,19.5401969,180.5086441
997,241.9107859,73.250087,57,Male,20,178,28.19321645,161.1876485
998,316.5047949,58.96431354,26,Female,46,117,25.77079621,151.2623019
999,246.0374158,97.04468685,37,Female,31,129,26.30162922,192.0854883
1000,197.2806886,85.70079488,27,Male,47,103,34.30599687,158.0546958
1001,471.1113045,62.5128016,44,Male,57,101,28.66167483,147.6840859
1002,318.9829625,85.97722327,51,Male,58,128,19.32598372,210.9215251
1003,186.4700524,53.71361709,49,Male,44,147,34.45125379,124.8647016
1004,220.8393558,84.27905982,21,Female,54,178,31.58886556,163.3401035
1005,379.1483854,80.93289715,40,Female,47,149,21.03708471,196.1416235
1006,448.6468096,65.32263367,49,Male,53,138,26.39992612,157.3006392
1007,158.9206394,59.25633847,29,Female,20,109,23.78710932,157.8325495
1008,455.6028096,72.5267403,53,Female,27,115,21.28949463,184.5722486
1009,200.038655,87.19014511,60,Female,40,176,34.30996905,159.4129274
1010,153.7189593,93.8517109,28,Female,35,179,22.63647058,203.6182686
1011,352.8501576,64.99058591,56,Male,34,149,23.67845649,165.6717774
1012,255.1434978,52.29312335,57,Female,37,172,31.31653755,129.2216914
1013,351.6036738,61.33974324,44,Male,48,130,21.09910521,170.505722
1014,419.6115933,87.9623977,33,Male,39,121,19.00928731,215.1124824
1015,483.4830743,88.48928547,40,Female,31,180,24.46928221,190.1668134
1016,342.5860784,50.6965807,23,Male,60,150,18.7852412,164.2785824
1017,497.1232635,90.34982069,27,Male,20,106,33.65769365,163.8405778
1018,235.4681201,74.2682903,19,Male,51,171,19.41439482,195.5869095
1019,229.9937419,90.70079059,20,Female,21,156,23.47554372,196.56116
1020,485.9583442,57.50981734,32,Female,21,102,26.04213601,148.6047504
1021,459.3281906,92.17909408,30,Female,57,151,23.87004726,196.5122275
1022,268.2681405,79.67659428,20,Female,26,172,23.3818575,184.5975261
1023,443.6092357,68.09440414,47,Male,34,176,26.92020313,159.0437275
1024,248.8645242,74.46390873,55,Male,35,158,21.6846524,185.3090724
1025,165.7767754,55.0441911,59,Male,25,180,29.88295429,135.7200409
1026,455.4802421,84.45307345,30,Female,34,151,22.89967833,192.0405931
1027,378.7877239,92.54630779,42,Male,54,138,28.65058105,179.7267957
1028,268.6811835,69.9699074,39,Male,43,105,29.67661785,153.5495144
1029,290.9617039,75.84913968,19,Male,33,119,25.08037555,173.9034957
1030,164.5709455,59.31406913,48,Male,60,123,28.11158287,145.2567121
1031,111.951783,96.14916494,55,Male,21,113,28.95447506,182.2279169
1032,354.3181384,61.96106024,31,Male,43,164,33.97005129,135.0552027
1033,181.9821425,65.75093487,54,Male,59,120,25.93050725,159.23754
1034,378.9263416,53.1318779,59,Female,36,152,27.55941217,138.8489526
1035,124.442392,49.68348318,46,Female,33,137,18.54235752,163.6905253
1036,190.8560694,60.52993807,23,Female,37,144,28.3181095,146.2018898
1037,147.8641091,65.32759707,25,Female,32,178,25.01781767,161.5934043
1038,331.0037781,99.92406098,53,Female,32,168,24.61892471,201.4654127
1039,123.8325514,59.22889208,58,Female,34,103,25.28700568,153.044632
1040,460.4258035,79.47910085,42,Male,43,166,33.35090395,154.3734705
1041,441.9724439,84.19846056,51,Male,21,167,21.75875513,196.7139021
1042,286.7269113,70.83781897,53,Female,20,169,34.89074468,142.4877312
1043,416.3789064,53.46310224,57,Female,48,159,26.5002007,142.0373288
1044,237.662261,78.80257723,53,Male,21,150,23.00361571,185.0853987
1045,441.8384091,97.87553557,51,Female,44,136,31.80289254,175.4299602
1046,276.3963284,101.2813685,35,Male,55,109,26.04612129,197.1937977
1047,429.8562947,86.43027384,24,Female,37,174,25.90149242,182.6713971
1048,479.3447041,75.36369145,60,Female,35,140,20.6186756,191.1836279
1049,263.2309514,82.43411709,20,Male,42,170,33.743434,156.2999563
1050,379.6836634,98.51293432,55,Female,35,103,18.54648749,230.4707378
1051,248.4022094,89.758766,55,Male,57,142,27.60750147,180.3121055
1052,471.6523274,80.42854752,26,Female,52,152,30.99099387,161.0969658
1053,315.134657,63.92684765,19,Male,41,138,34.15427585,136.8103972
1054,199.070095,98.25978754,37,Female,25,140,19.23943027,225.9913449
1055,153.9771711,87.6179446,57,Female,51,123,30.54193078,169.3746014
1056,267.0537986,67.83233957,21,Male,39,119,21.5543102,177.399068
1057,352.5816581,52.53138995,26,Male,42,146,23.87784256,148.3241622
1058,494.3412068,97.07802956,43,Male,49,167,33.17303726,171.0676377
1059,286.1961007,57.43759929,40,Male,58,128,19.18537977,173.0266262
1060,162.6347389,98.11700642,37,Male,41,169,24.62655766,199.6044824
1061,203.526118,57.84967869,28,Male,30,132,22.5042808,160.3311496
1062,272.7428795,60.31021044,47,Male,44,140,24.73532339,156.1480718
1063,149.1698761,73.80492609,24,Male,45,124,23.94100361,175.5785664
1064,476.314961,76.79031291,55,Female,47,163,32.52169398,153.6620558
1065,440.9644402,51.33896431,53,Male,33,177,31.55112324,127.5604783
1066,402.3269957,55.56740153,60,Female,22,160,24.06832996,151.9452283
1067,282.1231772,49.07873083,28,Female,59,109,21.14083948,152.3651163
1068,242.6442661,66.00708105,55,Female,26,137,24.8773992,162.8893823
1069,146.2761942,71.73504625,57,Female,41,140,22.51583786,178.4931833
1070,370.9991573,98.93665626,37,Female,24,163,28.7671024,185.4515872
1071,254.4726245,80.68537311,60,Female,49,110,33.61195702,154.9353459
1072,157.9053802,62.42981446,24,Female,59,155,26.76375255,152.7293555
1073,293.1101426,95.52843954,34,Male,43,167,34.41298453,166.6115759
1074,181.2059271,89.18733918,21,Female,36,133,28.93701971,175.5596489
1075,177.8843021,72.66345268,23,Male,60,178,31.24828577,152.4912471
1076,459.8923208,85.68941036,35,Female,22,165,29.88885344,169.3202689
1077,304.8212345,94.39710414,59,Female,52,112,32.42006394,170.6366838
1078,361.2723881,76.33797874,28,Male,36,155,33.5171721,150.9164718
1079,258.3796766,73.28364293,25,Female,51,112,31.78845826,151.8339157
1080,153.2378135,85.91298907,52,Male,57,178,19.91961247,207.6772728
1081,202.2759224,75.37599195,30,Female,25,139,29.9220998,158.7159185
1082,344.37167,58.04186277,20,Male,60,138,22.53797019,160.4771752
1083,270.3879667,65.11266809,20,Female,42,101,28.4991202,151.1530863
1084,325.6644081,51.90804199,44,Female,30,131,29.36762564,132.948336
1085,469.7764769,86.77883901,18,Male,27,124,32.53930968,163.3062289
1086,291.2966335,56.9072493,46,Female,51,174,32.38893212,132.551755
1087,467.2520049,93.98922837,55,Male,45,134,33.25713309,168.111196
1088,162.3240957,77.44372053,43,Male,28,156,21.29622537,190.6960896
1089,460.0235184,62.65306402,32,Male,39,169,24.03883859,161.4412148
1090,470.6964459,56.44362689,33,Female,59,118,30.13035339,136.8690786
1091,282.8562195,76.23634834,26,Female,45,148,22.59260236,183.6952446
1092,228.2634666,77.65963174,31,Female,23,164,33.80469635,151.5685667
1093,291.0981977,62.17004347,38,Female,37,175,28.33178513,148.1336131
1094,252.7797757,53.71646991,18,Male,26,147,31.56152948,130.4592002
1095,239.7739655,55.44037749,59,Female,50,121,27.18613038,142.8036775
1096,472.4770131,65.52526328,34,Female,20,167,26.4347387,157.4406508
1097,402.7701226,60.17674963,27,Male,52,165,24.29551636,157.3806361
1098,359.7106274,60.91245999,36,Female,46,127,27.58316293,148.604184
1099,244.9505762,95.43071171,47,Female,31,104,22.90966056,204.0961226
1100,390.0232911,103.0173396,31,Male,53,122,30.61297973,183.4435149
1101,302.8808717,54.44830127,51,Female,20,166,22.74287098,154.7282179
1102,233.0826471,64.40383754,34,Female,47,101,19.26642562,182.8332999
1103,261.2529234,92.78231333,48,Female,36,150,28.33976282,180.9399611
1104,206.1528231,90.03341344,19,Male,51,177,32.87722817,165.4833332
1105,288.4002749,74.42665273,38,Male,25,165,19.80868712,193.8368741
1106,470.2955313,86.6075346,57,Male,32,130,29.19337847,172.2406514
1107,229.099368,72.42676386,50,Female,44,105,23.17422293,176.7856258
1108,424.8608163,78.21680949,38,Male,56,147,34.72511272,150.0818645
1109,214.1334901,71.7716695,31,Female,20,148,21.16662178,184.1411069
1110,392.2326512,67.19348408,20,Female,46,147,28.81284933,152.7110545
1111,199.6807832,91.1852405,52,Female,33,167,34.11555586,163.4880629
1112,187.9180752,88.45929477,58,Male,59,134,30.55065637,170.1615621
1113,206.6098795,88.16798851,35,Female,54,150,34.03248033,160.9565539
1114,177.6448542,88.67683328,50,Male,42,112,22.89791528,196.7918533
1115,379.7556381,87.3321756,20,Male,30,156,30.13101219,170.2473181
1116,225.8019498,75.1226164,31,Female,50,172,21.38628962,187.4207324
1117,432.2901133,86.66316475,30,Female,58,110,24.21562427,189.1774806
1118,120.0377092,76.75243837,44,Male,43,124,23.27620794,181.5891838
1119,329.7259511,76.0689405,53,Male,54,129,24.7116454,175.4497897
1120,365.703042,74.22228635,55,Male,26,131,27.99617866,162.8237624
1121,426.1015755,78.93531749,56,Male,43,132,19.68555914,200.2450562
1122,269.9155164,79.83172621,58,Male,20,161,33.50701979,154.3547004
1123,391.2564652,56.88159692,42,Female,59,119,27.64536531,143.4414688
1124,294.9099212,98.69415342,49,Female,33,176,22.30788825,210.3373911
1125,486.9604257,94.89654821,29,Female,36,172,31.05204262,174.8155742
1126,499.1198143,70.03788724,34,Female,48,164,26.7474153,161.8175449
1127,313.5284395,102.0587223,57,Male,54,160,31.76067493,179.2586833
1128,153.1342344,104.3096,53,Female,33,140,19.63631604,230.4794099
1129,345.4395621,54.00547999,22,Female,23,164,26.50087674,142.754167
1130,402.9507206,89.07401281,39,Female,54,161,28.66183235,176.2883176
1131,220.1928779,67.08636583,40,Female,29,114,25.12305399,163.4108606
